npi,fraud_label,nppes_provider_gender,provider_type,line_srvc_cnt,bene_unique_cnt,bene_day_srvc_cnt,average_Medicare_allowed_amt,average_submitted_chrg_amt,average_Medicare_payment_amt,average_Medicare_standard_amt
1689645608,0,-1,46,16.0,12.0,16.0,35.89375,90.0,28.136875,30.463125
1689645608,0,-1,46,33.0,20.0,33.0,7.1054545455,25.0,5.2193939394,5.6160606061000005
1689645608,0,-1,46,35.0,22.0,35.0,30.26,50.0,23.533714286,25.413714285999998
1689645608,0,-1,46,107.0,60.0,107.0,42.37,70.0,33.073738318000004,35.593271028000004
1689645608,0,-1,46,22.0,19.0,22.0,98.56,189.77272727,65.419545455,71.925
1689645608,0,-1,46,18.0,18.0,18.0,101.34,165.0,59.55944444399999,66.282777778
1689645608,0,-1,46,161.0,75.0,161.0,68.98,110.0,40.943478260999996,45.046459627
1316067051,1,1,11,40.0,20.0,40.0,93.74,194.25,64.05775,65.9325
1891738472,0,1,2,349.0,42.0,349.0,124.21498567,157.99426934,97.37859598899999,85.49286533
1891738472,0,1,2,108.0,37.0,108.0,167.69,200.0,88.236388889,76.763518519
1891738472,0,1,2,41.0,24.0,41.0,123.71170732,150.0,96.98731707299999,88.9
1235106543,0,1,3,20.0,18.0,20.0,3.0,7.0,2.94,2.94
1235106543,0,1,3,56.0,49.0,55.0,25.82,82.571428571,18.642321429000003,20.819285714
1235106543,0,1,3,33.0,29.0,33.0,3.5,10.0,3.43,3.43
1235106543,0,1,3,14.0,13.0,14.0,10.66,27.0,10.45,10.45
1235106543,0,1,3,32.0,32.0,32.0,9.09,17.0,8.91,8.91
1235106543,0,1,3,82.0,39.0,41.0,14.93,21.0,14.63,16.11
1235106543,0,1,3,34.0,34.0,34.0,14.93,43.0,14.63,16.11
1235106543,0,1,3,22.0,22.0,22.0,15.569090909000002,76.090909091,11.544545455,12.710454545
1235106543,0,1,3,16.0,14.0,16.0,16.45,46.5625,11.745625,13.728125
1235106543,0,1,3,658.0,332.0,428.0,23.51,30.0,16.106489362,18.494118541
1235106543,0,1,3,31.0,31.0,31.0,101.1,119.06451613,57.217096774,65.159032258
1235106543,0,1,3,99.0,99.0,99.0,154.67,188.39393939,91.168383838,102.78373737
1235106543,0,1,3,39.0,34.0,39.0,40.65,61.025641026,27.242564103000003,30.611282051
1235106543,0,1,3,279.0,194.0,279.0,68.71,86.910394265,46.336594982,52.410645161000005
1235106543,0,1,3,443.0,351.0,443.0,101.34171558,137.51467269,62.548623025,73.06248307
1235106543,0,1,3,52.0,18.0,52.0,39.89,43.71,29.465961538000002,31.707692308000002
1235106543,0,1,3,665.0,198.0,231.0,0.6515338346,18.992481203,0.4727819549,0.4727819549
1235106543,0,1,3,487.0,255.0,296.0,6.8266735113,8.057494866499999,4.7995071869,4.8697741273
1235106543,0,1,3,246.0,58.0,64.0,0.6686585366,19.756097561,0.4874390244,0.4874390244
1235106543,0,1,3,13.0,12.0,13.0,0.1561538462,4.0,0.1161538462,0.1161538462
1558347468,1,1,34,483.0,18.0,483.0,121.53,250.0,92.008985507,97.201469979
1750343679,1,1,42,102.0,75.0,102.0,3.0,15.0,2.94,2.94
1750343679,1,1,42,17.0,17.0,17.0,17.45,50.0,10.715882353,10.567647059
1750343679,1,1,42,66.0,45.0,66.0,25.72,38.0,17.113939394000006,17.216969697
1750343679,1,1,42,94.0,61.0,94.0,74.3,110.0,42.784255319,42.552553191
1750343679,1,1,42,173.0,93.0,173.0,109.15,163.0,67.617514451,67.33976878600001
1750343679,1,1,42,20.0,11.0,20.0,107.43,161.0,84.22,83.56
1750343679,1,1,42,21.0,20.0,21.0,170.03,252.0,119.50714286,118.72714286
1750343679,1,1,42,173.0,60.0,173.0,93.13,138.0,64.766127168,64.38497109800001
1750343679,1,1,42,70.0,40.0,70.0,138.87,205.0,96.57614285700001,95.817285714
1750343679,1,1,42,16.0,16.0,16.0,133.3,197.0,90.931875,90.031875
1750343679,1,1,42,98.0,42.0,98.0,131.42,194.0,88.491122449,87.674489796
1750343679,1,1,42,16.0,15.0,16.0,42.02,63.0,32.95,32.93
1750343679,1,1,42,16.0,16.0,16.0,174.09,261.0,170.61,170.23
1750343679,1,1,42,80.0,40.0,55.0,5.502000000000002,50.0,3.4565,3.457375
1750343679,1,1,42,42.0,30.0,32.0,10.318095238,50.0,6.3673809524000005,6.3673809524000005
1326158312,0,1,3,158.0,118.0,158.0,3.0,10.0,2.94,2.94
1326158312,0,1,3,57.0,40.0,57.0,3.5,15.0,3.43,3.43
1326158312,0,1,3,14.0,14.0,14.0,19.03,50.0,18.65,18.65
1326158312,0,1,3,60.0,25.0,48.0,27.11,49.25,16.687333332999998,16.198666667
1326158312,0,1,3,22.0,22.0,22.0,78.97,100.0,50.275454545,49.100909091000005
1326158312,0,1,3,582.0,87.0,582.0,21.38,30.0,12.673556700999999,12.367766323
1326158312,0,1,3,199.0,101.0,199.0,46.11,55.0,24.493065326999997,23.886331658000003
1326158312,0,1,3,576.0,247.0,576.0,76.9,90.0,47.807291667,46.843645833000004
1326158312,0,1,3,13.0,13.0,13.0,27.66,30.0,27.11,25.32
1326158312,0,1,3,22.0,11.0,22.0,0.1172727273,30.0,0.0759090909,0.0759090909
1326158312,0,1,3,38.0,15.0,38.0,3.1257894737000003,15.0,1.7623684211,1.7623684211
1881736593,1,1,14,20.0,15.0,20.0,64.502,168.75,42.4235,45.6645
1881736593,1,1,14,18.0,16.0,18.0,230.17,610.0,164.50777778,200.40555556
1881736593,1,1,14,15.0,14.0,15.0,216.04333333,625.0,166.97266667,183.55466667
1881736593,1,1,14,14.0,13.0,14.0,109.35142857,366.07142857,82.308571429,91.948571429
1881736593,1,1,14,13.0,12.0,13.0,108.61692308,355.76923077,81.456153846,91.47153846200001
1881736593,1,1,14,56.0,33.0,56.0,392.44,1800.0,277.23928571,328.7725
1881736593,1,1,14,89.0,33.0,52.0,159.79,900.0,116.54539326,139.24134831
1881736593,1,1,14,21.0,21.0,21.0,32.63,114.0,23.143809524,25.468095238000004
1881736593,1,1,14,367.0,152.0,367.0,79.81,200.0,77.116376022,78.21
1881736593,1,1,14,31.0,14.0,31.0,23.72,125.0,15.6,17.336129032
1881736593,1,1,14,20.0,20.0,20.0,201.72,250.0,141.80100000000004,147.6915
1881736593,1,1,14,1166.0,211.0,1166.0,70.3,75.0,46.168747856,50.126929673999996
1881736593,1,1,14,129.0,120.0,129.0,80.435503876,80.435503876,78.825581395,115.3
1881736593,1,1,14,53.0,53.0,53.0,123.45396226,123.45396226,120.98471698,157.77
1881736593,1,1,14,18.0,18.0,18.0,167.87444444,167.87444444,164.51777778,200.25
1881736593,1,1,14,30.0,30.0,30.0,215.23,215.23,210.93,248.79
1881736593,1,1,14,24.0,14.0,17.0,7.4608333333,33.0,4.95375,6.1383333333
1881736593,1,1,14,213.0,70.0,129.0,9.3995774648,9.9014084507,6.8259624413,7.2741314554
1881736593,1,1,14,244.0,75.0,146.0,0.1147540984,5.0,0.0835245902,0.0914754098
1881736593,1,1,14,34.0,14.0,31.0,0.6891176470999999,20.0,0.4091176471,0.4091176471
1487807319,1,1,9,103.0,17.0,103.0,11.018932039000001,30.72815534,8.5303883495,8.0730097087
1487807319,1,1,9,221.0,18.0,113.0,27.684615385,41.742081448,21.488823529,20.443393665
1487807319,1,1,9,71.0,12.0,68.0,35.461267606,40.070422535,27.799295775,26.524084506999998
1487807319,1,1,9,191.0,15.0,105.0,23.92,41.858638743,18.554659686,17.966230365999998
1487807319,1,1,9,11.0,11.0,11.0,88.803636364,106.81818182,46.733636364,42.773636364
1639288269,1,1,34,594.0,12.0,594.0,124.21,159.27609428,96.72274410799999,99.79530303
1174688493,1,1,0,24.0,19.0,24.0,66.85,125.0,45.353333333,42.539583333
1174688493,1,1,0,77.0,58.0,77.0,18.807142857,40.0,12.234675325,11.268441558
1174688493,1,1,0,13.0,12.0,13.0,3.0,30.0,2.94,2.94
1174688493,1,1,0,28.0,28.0,28.0,24.05,40.0,23.57,23.57
1174688493,1,1,0,28.0,28.0,28.0,120.765,179.73142857,39.0425,34.855357143
1174688493,1,1,0,170.0,93.0,170.0,80.389647059,125.29411765,45.707647058999996,42.733176471
1174688493,1,1,0,490.0,178.0,490.0,117.96793878,153.69387755,74.09959183699999,69.64953061199999
1174688493,1,1,0,39.0,39.0,39.0,29.6,30.0,29.01,25.32
1598743262,1,1,20,167.0,31.0,167.0,26.76,50.0,20.066047904,22.01502994
1598743262,1,1,20,1487.0,86.0,1487.0,38.58,60.0,28.264377942,30.968648285
1962434027,1,1,30,128.0,44.0,128.0,36.22,50.0,27.5125,29.2659375
1962434027,1,1,30,2327.0,335.0,2327.0,55.96,90.0,43.191538462,45.965651053
1962434027,1,1,30,381.0,207.0,381.0,74.16,90.511811024,57.545433071000005,61.110104987
1962434027,1,1,30,57.0,49.0,57.0,110.41,140.0,86.56,91.84
1962434027,1,1,30,62.0,62.0,62.0,86.16,100.0,67.55,71.446129032
1154709699,0,-1,30,43.0,34.0,43.0,58.4,85.0,42.595348836999996,46.136046512
1639172307,1,1,20,152.0,18.0,152.0,36.282105263000005,48.657894737,27.447368421,31.935
1689605818,0,1,27,84.0,75.0,84.0,62.07,505.0,38.661904762,39.260714286
1689605818,0,1,27,106.0,102.0,106.0,117.76,790.0,82.52245283,83.62424528300001
1689605818,0,1,27,200.0,177.0,200.0,173.77,1180.0,125.04795,128.0421
1689605818,0,1,27,32.0,31.0,32.0,224.17,1400.0,161.1290625,172.388125
1689605818,0,1,27,12.0,12.0,12.0,112.42,600.0,75.54,92.915
1881615268,1,1,26,41.0,24.0,41.0,75.55,191.0,42.834146341,39.53
1881615268,1,1,26,106.0,19.0,34.0,20.27,61.0,12.589150943,11.803584906
1881615268,1,1,26,111.0,18.0,30.0,24.32,66.0,18.236216216,16.932432432
1881615268,1,1,26,46.0,38.0,46.0,78.47,113.0,24.177608696,22.633695651999997
1881615268,1,1,26,21.0,13.0,21.0,0.62,5.0,0.49,0.49
1881615268,1,1,26,56.0,16.0,28.0,0.81,11.0,0.6123214285999999,0.6123214285999999
1881615268,1,1,26,80.0,12.0,20.0,0.12,4.0,0.087875,0.087875
1881615268,1,1,26,196.0,14.0,26.0,0.085,8.0,0.0634693878,0.0634693878
1881615268,1,1,26,20.0,12.0,20.0,5.263,20.0,4.096,4.096
1548427164,1,1,42,11.0,11.0,11.0,3.5,20.0,3.43,3.43
1548427164,1,1,42,20.0,17.0,19.0,24.012,45.0,16.8495,18.7725
1548427164,1,1,42,51.0,51.0,51.0,103.50529412,150.0,52.918627451000006,59.176862745
1548427164,1,1,42,35.0,34.0,35.0,69.824857143,125.0,42.723428571,47.261142856999996
1548427164,1,1,42,18.0,18.0,18.0,102.95277778,160.0,63.81833333300001,70.06
1205263241,1,1,46,32.0,27.0,32.0,113.79375,121.5625,79.9953125,84.6946875
1205263241,1,1,46,18.0,12.0,18.0,16.28,48.166666667,7.638888888899999,7.9872222222000016
1205263241,1,1,46,184.0,95.0,184.0,46.074456522,48.461956522,30.656576086999998,32.962663043
1205263241,1,1,46,248.0,124.0,248.0,56.421612903,58.467741935,37.070241935,39.882419355
1205263241,1,1,46,25.0,18.0,25.0,7.3232,15.12,3.9536,4.1132
1205263241,1,1,46,171.0,101.0,171.0,12.028947367999999,15.087719298,8.7371345029,9.2635087719
1205263241,1,1,46,24.0,17.0,24.0,14.89,31.954166667,7.769166666699999,8.077083333300001
1205263241,1,1,46,174.0,103.0,174.0,31.346781609,32.07183908,22.027873563000004,23.51954023
1205263241,1,1,46,99.0,73.0,99.0,25.24,46.161616162,15.50010101,16.011515152
1205263241,1,1,46,1048.0,470.0,1048.0,44.07,45.554389313,28.433454198000003,30.24023855
1205263241,1,1,46,28.0,28.0,28.0,106.76,115.96428571,59.312142857,62.753214286
1205263241,1,1,46,21.0,13.0,21.0,19.58,21.19047619,11.459047619000001,12.418095238
1205263241,1,1,46,57.0,39.0,57.0,42.64,44.754385965,29.024035088,30.822982456
1205263241,1,1,46,74.0,53.0,74.0,71.71,74.486486486,38.071756756999996,40.717702703
1205263241,1,1,46,23.0,12.0,23.0,44.21,47.086956522,24.185217391,25.526086956999997
1205263241,1,1,46,48.0,48.0,48.0,68.43,74.375,51.399166666999996,53.661875
1205263241,1,1,46,12.0,12.0,12.0,90.48,92.0,37.999166667,40.538333333000004
1205263241,1,1,46,23.0,23.0,23.0,80.02,82.0,56.300434783,58.587826086999996
1205263241,1,1,46,44.0,34.0,44.0,59.75,62.659090909,38.665227273,40.481136364
1205263241,1,1,46,164.0,115.0,164.0,94.25,98.231707317,64.29091463399999,67.13158536600001
1205263241,1,1,46,40.0,39.0,40.0,134.05,143.4,84.29825,88.15675
1205263241,1,1,46,37.0,37.0,37.0,129.93,138.62162162,69.055675676,72.248378378
1205263241,1,1,46,59.0,47.0,59.0,54.94,57.005084746,30.763220339,32.266949153
1205263241,1,1,46,77.0,56.0,77.0,83.91,86.0,52.783506493999994,55.086883117
1679780498,1,1,21,43.0,41.0,43.0,138.78,475.0,88.188372093,99.245813953
1679780498,1,1,21,58.0,33.0,58.0,68.52,99.91379310299999,48.022758621,54.337586207
1679780498,1,1,21,88.0,42.0,88.0,100.12136364,190.0,67.60875,77.305113636
1669409298,1,-1,10,91.0,48.0,91.0,71.79,114.0,48.214395603999996,49.94967033
1619029691,1,1,26,58.0,24.0,58.0,14.78,50.0,14.48,14.48
1619029691,1,1,26,63.0,23.0,63.0,96.319365079,300.79365079,62.1,73.377777778
1619029691,1,1,26,108.0,35.0,108.0,130.09,350.0,94.767222222,109.59074074
1780693051,0,1,3,15.0,14.0,15.0,3.08,6.12,2.8486666667,3.02
1780693051,0,1,3,12.0,11.0,12.0,13.32,32.235,11.12,13.05
1780693051,0,1,3,16.0,16.0,16.0,6.35,12.6,6.22,8.69
1780693051,0,1,3,21.0,19.0,21.0,23.51,46.18,17.552380952,19.403809524
1780693051,0,1,3,24.0,24.0,24.0,101.1,130.0,60.536666667,67.435416667
1780693051,0,1,3,25.0,25.0,25.0,154.67,313.2584,106.6092,115.8968
1780693051,0,1,3,62.0,56.0,62.0,68.71,108.19354839,47.055,52.935806452
1780693051,0,1,3,136.0,85.0,136.0,101.39,202.97441176,71.615073529,80.06161764699999
1780693051,0,1,3,96.0,25.0,27.0,0.6411458333,5.78125,0.5029166667,0.5029166667
1780693051,0,1,3,406.0,50.0,61.0,0.1146059113,0.4689655172,0.0800738916,0.0802955665
1780693051,0,1,3,121.0,27.0,36.0,0.6938016529000001,3.2479338843,0.487768595,0.487768595
1063728483,1,-1,38,61.0,60.0,61.0,107.82606557,332.0,84.533442623,83.235081967
1063728483,1,-1,38,26.0,26.0,26.0,177.40846154,416.61538462,120.30153846,118.27538462
1063728483,1,-1,38,64.0,64.0,64.0,208.415625,502.95,159.9765625,159.9446875
1063728483,1,-1,38,33.0,15.0,33.0,196.8,380.0,154.29,154.19
1063728483,1,-1,38,62.0,62.0,62.0,108.94,157.5,68.47016129,68.88822580600001
1063728483,1,-1,38,27.0,27.0,27.0,165.7,288.75,113.67925926,119.16222222
1063728483,1,-1,38,53.0,48.0,53.0,43.51,76.0,30.248490565999997,30.743207546999997
1063728483,1,-1,38,242.0,164.0,242.0,73.17,123.9,52.528512397,54.587066116
1063728483,1,-1,38,147.0,97.0,147.0,107.69,185.85,79.47414966,81.948571429
1477553840,1,1,3,360.0,212.0,360.0,3.0,10.0,2.9024722222,2.94
1477553840,1,1,3,22.0,19.0,22.0,52.32,95.0,31.697272726999998,30.229090909
1477553840,1,1,3,109.0,109.0,109.0,40.0,40.0,39.2,39.2
1477553840,1,1,3,68.0,68.0,68.0,188.72323529,290.0,184.95102941,184.95102941
1477553840,1,1,3,19.0,19.0,19.0,97.913157895,170.0,95.95210526299999,95.95210526299999
1477553840,1,1,3,44.0,41.0,44.0,17.938636364,65.0,13.739318182,13.154772727000001
1477553840,1,1,3,33.0,26.0,32.0,19.32,40.0,14.690606060999999,14.186666667
1477553840,1,1,3,72.0,47.0,72.0,25.0,25.0,19.6,20.26
1477553840,1,1,3,26.0,26.0,26.0,114.65,150.0,57.826538461999995,55.030769231
1477553840,1,1,3,19.0,19.0,19.0,173.63,215.0,114.62736842,109.70105263
1477553840,1,1,3,455.0,218.0,455.0,76.6,85.0,52.279626373999996,50.87367033
1477553840,1,1,3,792.0,329.0,792.0,112.53,130.0,81.648333333,79.347083333
1477553840,1,1,3,63.0,47.0,63.0,150.67507937,185.0,107.87777778,106.19920635
1477553840,1,1,3,52.0,40.0,52.0,241.62,400.0,177.49692308,186.98692308
1477553840,1,1,3,104.0,104.0,104.0,25.0,25.0,24.5,25.32
1477553840,1,1,3,49.0,49.0,49.0,26.52,35.0,25.99,25.32
1477553840,1,1,3,20.0,20.0,20.0,173.399,350.0,169.928,165.5775
1477553840,1,1,3,18.0,18.0,18.0,179.47,350.0,175.88,170.23
1477553840,1,1,3,251.0,251.0,251.0,121.69,240.0,119.26,115.3910757
1477553840,1,1,3,281.0,281.0,281.0,18.82,45.0,18.44,17.943558719000002
1477553840,1,1,3,252.0,252.0,252.0,18.82,45.0,18.44,17.943968254
1477553840,1,1,3,67.0,46.0,67.0,11.301940299000002,15.0,8.8620895522,8.8620895522
1477553840,1,1,3,204.0,37.0,51.0,0.635,5.0,0.4972549020000001,0.4972549020000001
1396772737,1,1,14,19.0,17.0,17.0,50.364736842,437.77684211,38.632105263,38.797894737
1396772737,1,1,14,28.0,21.0,28.0,58.503571429,562.44,39.686071429,43.01607142899999
1396772737,1,1,14,37.0,26.0,33.0,53.41972973,451.90594595,37.730810811,39.16027027
1396772737,1,1,14,14.0,13.0,13.0,92.162142857,480.03714286,55.76285714300001,60.99428571399999
1396772737,1,1,14,12.0,12.0,12.0,55.231666667,275.0,43.295833333000004,46.258333333
1396772737,1,1,14,39.0,39.0,39.0,26.313589744,93.0,16.502820513,17.658461538
1396772737,1,1,14,52.0,52.0,52.0,149.78403846,556.0,77.757884615,85.813461538
1396772737,1,1,14,31.0,31.0,31.0,19.03,275.0,10.948064515999999,12.73516129
1396772737,1,1,14,165.0,162.0,165.0,41.22,146.0,31.447030303000002,33.841030303000004
1396772737,1,1,14,238.0,209.0,238.0,69.259831933,333.96638655,44.15831932800001,48.700588235
1396772737,1,1,14,1456.0,696.0,1456.0,101.32048077,404.69299451,51.744896978,58.149842033
1396772737,1,1,14,475.0,84.0,100.0,1.7836210525999998,25.0,1.3543578947,1.3543578947
1124032644,1,1,4,52.0,34.0,52.0,64.44,110.0,42.375961538,50.930769231000006
1124032644,1,1,4,28.0,28.0,28.0,33.64,55.0,32.31,38.34
1124032644,1,1,4,25.0,25.0,25.0,38.73,75.0,37.2,44.67
1205894243,0,1,0,70.0,70.0,70.0,70.713285714,188.85714286,53.673,56.217
1205894243,0,1,0,38.0,38.0,38.0,180.59368421,454.15789474,136.33605263,145.80026316
1205894243,0,1,0,39.0,39.0,39.0,98.185128205,252.46153846,69.83897435899999,73.699487179
1205894243,0,1,0,269.0,264.0,269.0,194.30275093,462.95539033,148.65654275,157.54635688
1205894243,0,1,0,365.0,194.0,365.0,70.19756164399999,180.61369863,54.601068493,57.132575341999996
1205894243,0,1,0,246.0,160.0,246.0,101.47735772,270.06504065,79.49158536600001,82.942886179
1205894243,0,1,0,101.0,100.0,101.0,70.616138614,181.00990099,53.578217822,56.870594059
1205894243,0,1,0,168.0,159.0,168.0,104.6975,279.26190476,82.076785714,85.54
1184611725,1,1,3,15.0,14.0,15.0,67.47,103.0,42.32,41.864
1184611725,1,1,3,25.0,19.0,22.0,26.12,40.0,13.004,12.8512
1184611725,1,1,3,28.0,25.0,28.0,74.82,100.0,38.243928571,37.75
1184611725,1,1,3,100.0,73.0,100.0,110.09,150.0,51.6527,50.908
1184611725,1,1,3,28.0,28.0,28.0,84.04,95.0,34.553214286,33.894285714
1184611725,1,1,3,21.0,21.0,21.0,119.14,220.0,116.76,115.36
1184611725,1,1,3,65.0,65.0,65.0,18.52,30.846153846,18.15,17.94
1184611725,1,1,3,37.0,37.0,37.0,18.52,32.702702703,18.15,17.94
1184611725,1,1,3,1801.0,14.0,16.0,0.1136701832,0.1254858412,0.0680955025,0.0680955025
1346207776,1,1,3,26.0,18.0,26.0,58.9,179.0,40.851538462,46.029230768999994
1346207776,1,1,3,265.0,132.0,265.0,3.0,17.0,2.8310943396,2.94
1346207776,1,1,3,12.0,12.0,12.0,45.4925,80.0,29.013333333000002,34.788333333000004
1346207776,1,1,3,49.0,39.0,49.0,26.73,100.0,16.285102041,18.69755102
1346207776,1,1,3,11.0,11.0,11.0,27.67,80.0,14.046363635999999,15.519090909
1346207776,1,1,3,30.0,24.0,30.0,3.5,16.0,3.2013333333,3.43
1346207776,1,1,3,19.0,19.0,19.0,16.32,80.0,10.105263158,11.694736842000001
1346207776,1,1,3,188.0,26.0,188.0,24.29,43.0,16.655478722999998,18.998297872000002
1346207776,1,1,3,50.0,50.0,50.0,158.66,243.0,95.5984,109.5118
1346207776,1,1,3,56.0,34.0,56.0,70.34,111.0,40.391428571,47.188392857
1346207776,1,1,3,698.0,182.0,698.0,103.56,146.0,61.68485673399999,72.986590258
1346207776,1,1,3,23.0,22.0,23.0,139.63,221.0,64.39565217399999,80.376956522
1346207776,1,1,3,63.0,57.0,63.0,99.12,180.0,73.435555556,77.680793651
1346207776,1,1,3,30.0,19.0,30.0,38.31,72.0,30.04,31.23
1346207776,1,1,3,23.0,21.0,23.0,19.88,305.95652174,14.3,16.216521739
1346207776,1,1,3,15.0,15.0,15.0,38.81,538.4,27.262666666999998,30.933333333
1346207776,1,1,3,130.0,124.0,130.0,58.15,921.09230769,41.064538462,46.478
1346207776,1,1,3,42.0,40.0,42.0,110.43,1269.4285714000002,79.708809524,91.945714286
1346207776,1,1,3,37.0,37.0,37.0,25.04,27.0,24.54,25.32
1346207776,1,1,3,12.0,12.0,12.0,111.9,164.0,109.66,115.36
1346207776,1,1,3,96.0,17.0,26.0,1.8404166667,34.0,1.32375,1.3977083333000002
1346207776,1,1,3,64.0,11.0,64.0,2.75796875,27.0,1.69953125,2.06296875
1346207776,1,1,3,30.0,30.0,30.0,22.79,38.0,22.33,22.33
1558640201,1,1,21,51.0,23.0,51.0,66.39,100.0,46.627058823999995,49.162745098
1558640201,1,1,21,15.0,15.0,15.0,162.15,240.0,103.54866667,106.59266667
1558640201,1,1,21,47.0,22.0,47.0,105.49,160.0,72.27191489399999,78.785744681
1285630186,1,-1,46,93.0,92.0,93.0,71.58,125.0,13.155806452,15.582150537999999
1285630186,0,-1,46,93.0,92.0,93.0,71.58,125.0,13.155806452,15.582150537999999
1235131020,0,1,3,11.0,11.0,11.0,12.719090909,35.0,12.465454545,12.465454545
1235131020,0,1,3,57.0,34.0,57.0,3.21,6.0,3.15,3.15
1235131020,0,1,3,16.0,13.0,16.0,14.949375,35.0,7.190625,8.70875
1235131020,0,1,3,12.0,11.0,12.0,122.25,220.0,72.5375,85.39
1235131020,0,1,3,77.0,59.0,77.0,67.35,85.0,32.43,38.672207791999995
1235131020,0,1,3,200.0,97.0,200.0,99.25,125.0,59.90475,68.86785
1235131020,0,1,3,16.0,15.0,16.0,120.98,125.0,87.386875,97.3125
1215053665,1,1,8,18.0,18.0,18.0,90.75,216.0,15.811111110999999,17.958888889
1215053665,1,1,8,36.0,34.0,36.0,60.95,144.02777778,13.581388889000001,15.320555555999999
1215053665,1,1,8,18.0,18.0,18.0,90.75,216.0,15.811111110999999,17.958888889
1215053665,1,1,8,36.0,34.0,36.0,60.95,144.02777778,13.581388889000001,15.320555555999999
1497745905,1,1,0,27.0,25.0,27.0,3.0,10.0,2.94,2.94
1497745905,1,1,0,237.0,76.0,160.0,29.03,40.0,18.010084388,16.159156118
1497745905,1,1,0,70.0,35.0,70.0,81.76,125.0,49.139,46.571428571000006
1497745905,1,1,0,169.0,84.0,169.0,119.76,175.0,62.454201183,61.020591716000006
1497745905,1,1,0,137.0,18.0,62.0,0.0243065693,5.0,0.016350365,0.0166423358
1497745905,1,1,0,27.0,13.0,27.0,0.8055555556,10.0,0.4703703704,0.4703703704
1497745905,1,1,0,147.0,74.0,147.0,3.843877551,10.0,2.3145578231,2.3347619048
1013095975,1,1,46,51.0,26.0,26.0,139.01,149.49882353,107.43745098,92.427647059
1013095975,1,1,46,95.0,20.0,49.0,15.702421053,22.92,12.308947368,11.291894737
1013095975,1,1,46,45.0,17.0,45.0,29.55,31.39,23.17,20.82
1013095975,1,1,46,58.0,52.0,58.0,82.02,87.20482758600002,62.32086206899999,56.090172413999994
1013095975,1,1,46,42.0,39.0,42.0,120.29,128.25452381,92.34952381,83.28952381
1932162245,1,1,3,33.0,32.0,33.0,3.0,5.0,2.94,2.94
1932162245,1,1,3,21.0,19.0,21.0,3.21,15.0,3.15,3.15
1932162245,1,1,3,63.0,52.0,63.0,71.63,75.0,38.376984127,40.312222221999995
1932162245,1,1,3,123.0,92.0,123.0,105.39,125.0,55.368211382,58.196747967
1932162245,1,1,3,54.0,11.0,54.0,71.57,75.0,56.11,57.4
1932162245,1,1,3,57.0,14.0,57.0,103.61,125.0,81.23,83.01
1932162245,1,1,3,13.0,13.0,13.0,25.47,30.0,24.96,25.32
1932162245,1,1,3,13.0,13.0,13.0,16.28,25.0,15.95,15.95
1295705291,1,1,0,42.0,42.0,42.0,57.261428571,112.0,35.598571429,39.987142856999995
1295705291,1,1,0,45.0,45.0,45.0,17.214666667,26.0,10.874444444000002,12.276222222000001
1295705291,1,1,0,32.0,32.0,32.0,39.6615625,61.0,30.0096875,33.0021875
1295705291,1,1,0,31.0,31.0,31.0,51.282258065,100.0,38.729354839,42.642903226
1295705291,1,1,0,19.0,19.0,19.0,153.99894737,280.0,91.95,103.52105263
1295705291,1,1,0,188.0,159.0,188.0,101.39143617,182.0,51.082659574,58.277819148999995
1295705291,1,1,0,43.0,39.0,43.0,130.52,244.0,82.451860465,90.934418605
1295705291,1,1,0,271.0,51.0,271.0,68.960885609,133.16420664,48.3900369,53.344464945
1295705291,1,1,0,138.0,46.0,46.0,0.0466666667,2.0,0.0358695652,0.0358695652
1467474882,1,1,0,254.0,120.0,254.0,116.76,145.0,62.52933070899999,59.346062992
1932154366,0,-1,30,59.0,13.0,59.0,71.79,207.54237288,54.37220339,54.92
1932154366,0,-1,30,44.0,20.0,44.0,109.63,260.0,83.294318182,84.15931818199999
1770542151,1,1,0,153.0,111.0,153.0,63.5,125.0,45.910588235,45.543529412
1770542151,1,1,0,17.0,17.0,17.0,18.03,60.0,13.035294118,12.705882353
1770542151,1,1,0,42.0,40.0,42.0,66.49,100.0,48.657142857,46.085714286000005
1770542151,1,1,0,260.0,144.0,260.0,20.46,60.0,13.953269230999998,12.984576922999999
1770542151,1,1,0,391.0,183.0,391.0,111.99,240.0,72.637774936,72.041994885
1770542151,1,1,0,125.0,125.0,125.0,121.86,140.0,117.03,115.36
1770542151,1,1,0,460.0,112.0,154.0,5.4655869565,30.0,4.1155,4.1155
1629183223,0,1,46,41.0,37.0,41.0,127.13,139.84,99.67,93.69
1629183223,0,1,46,450.0,55.0,450.0,113.69353333,141.05957778,88.84162222200001,83.603622222
1629183223,0,1,46,15.0,15.0,15.0,48.1,54.27,36.974,34.994
1629183223,0,1,46,142.0,52.0,141.0,57.33112676100001,65.829366197,44.43471831,42.751760563000005
1629183223,0,1,46,97.0,69.0,80.0,27.68,31.430412371,21.321237113,20.173298969
1629183223,0,1,46,39.0,33.0,37.0,31.01,34.11,23.686666666999997,22.488205128
1629183223,0,1,46,413.0,82.0,413.0,79.43,87.64121065399998,62.067869249,59.744866828
1629183223,0,1,46,161.0,161.0,161.0,117.22,130.6426087,85.65925465800001,79.889130435
1629183223,0,1,46,14.0,14.0,14.0,177.44,195.18,139.11,130.28
